Content,EventId,EventTemplate,Count
Received connection request /10.10.34.11:47512,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:47515,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:47540,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:47571,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:47613,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:47615,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:47885,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48000,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48067,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48189,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48254,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48289,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48373,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48394,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48420,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48478,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48502,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48503,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48563,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48602,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48609,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48612,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48672,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48814,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:48817,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49023,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49095,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49183,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49204,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49215,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49283,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49300,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49361,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49396,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49480,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49518,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49566,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49590,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49662,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49880,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49938,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49949,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:49957,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:53230,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:58282,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:58635,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:58652,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:58764,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:58787,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:58823,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:58865,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59250,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59416,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59489,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59513,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59599,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59657,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59688,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59703,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59783,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59852,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59897,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:59968,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:60068,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:60213,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:60575,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.11:60936,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:34051,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47103,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47157,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47180,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47258,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47300,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47373,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47623,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47635,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47727,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47767,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47838,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47931,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:47954,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48047,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48048,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48096,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48141,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48218,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48235,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48257,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48280,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48413,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48426,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48457,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48600,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48751,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:48811,9879a9ab,Received connection request <*>,2
Received connection request /10.10.34.12:48922,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49076,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49206,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49218,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49270,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49316,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49588,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49598,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49610,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49670,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49786,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49806,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49822,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49940,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:49993,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50043,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50332,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50354,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50434,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50526,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50546,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50597,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50633,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:50849,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:51050,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:51104,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:51296,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:51380,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:54788,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:54830,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:54857,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:55289,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:55346,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:55548,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:55648,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:55803,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:55929,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56057,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56093,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56154,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56173,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56270,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56322,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56339,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56426,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56483,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56644,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56786,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56830,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56834,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56935,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:56959,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57197,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57309,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57449,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57495,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57523,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57889,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57904,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57965,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.12:57977,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:32891,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:32924,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33010,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33165,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33198,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33209,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33225,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33250,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33255,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33266,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:33282,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:42624,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:42634,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:42747,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:42813,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:42885,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:42917,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:42926,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:43233,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:43358,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:43557,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:43606,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:43693,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:43730,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:43921,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44219,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44256,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44377,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44387,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44558,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44590,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44732,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44795,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44813,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44842,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44866,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44879,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44925,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44989,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:44990,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45020,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45053,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45275,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45295,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45309,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45334,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45343,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45392,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45406,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45424,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45439,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45509,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45532,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45644,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45651,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45695,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45738,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45745,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45770,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45894,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:45923,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46083,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46110,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46143,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46170,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46410,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46458,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46563,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46694,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:46922,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47032,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47115,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47199,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47234,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47282,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47340,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47342,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47454,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47464,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:47500,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:57707,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:57895,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:58035,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:58116,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:58303,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:58421,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:58452,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:58565,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59016,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59037,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59078,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59130,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59614,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59689,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59706,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59722,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:59925,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60070,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60366,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60423,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60489,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60717,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60726,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60750,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60834,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60918,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60984,9879a9ab,Received connection request <*>,1
Received connection request /10.10.34.13:60996,9879a9ab,Received connection request <*>,1
tickTime set to 2000,da7d60d2,tickTime set to 2000,1
Snapshotting: 0x300000dcd to /var/lib/zookeeper/version-2/snapshot.300000dcd,dfd8b545,Snapshotting: <*> to <*>,1
Snapshotting: 0x50000062e to /var/lib/zookeeper/version-2/snapshot.50000062e,dfd8b545,Snapshotting: <*> to <*>,1
******* GOODBYE /10.10.34.11:52264 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.11:52308 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.11:52476 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.11:52502 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.11:52703 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.11:52818 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.11:52844 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.12:35276 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.12:59060 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.12:59103 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.12:59203 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.12:59211 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.12:59406 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.13:57247 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.13:57319 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.13:57458 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.13:57502 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.13:57580 ********,f311a57e,******* GOODBYE <*> ********,1
******* GOODBYE /10.10.34.13:57653 ********,f311a57e,******* GOODBYE <*> ********,1
Getting a snapshot from leader,4c5926a1,Getting a snapshot from leader,2
My election bind port: 0.0.0.0/0.0.0.0:3888,4cbab665,My election bind port: <*><*>,1
Accepted socket connection from /10.10.34.11:35811,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:37021,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:37330,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:40061,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:41732,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:45997,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:48701,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:49346,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:50822,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:50926,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:51168,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:51260,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:51562,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:54078,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:54134,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.11:54839,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.12:34568,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.12:36358,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.12:54230,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.12:59235,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.12:59323,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.12:59359,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.13:37196,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.13:50180,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.13:50224,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.13:52310,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.13:54298,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.13:54310,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.13:54649,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.14:46136,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.16:56610,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.17:46387,abe76bf8,Accepted socket connection from <*>,1
Accepted socket connection from /10.10.34.18:36934,abe76bf8,Accepted socket connection from <*>,1
