Unnamed: 0,EventId,template
132.0,E22,Session: <*> initialized by client <*>.
133.0,E23,d: Warning: Unrecognized packageExtended attribute.
134.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
135.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
136.0,E23,d: Warning: Unrecognized packageExtended attribute.
137.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
138.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
139.0,E23,d: Warning: Unrecognized packageExtended attribute.
140.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
141.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
142.0,E23,d: Warning: Unrecognized packageExtended attribute.
143.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
144.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
145.0,E23,d: Warning: Unrecognized packageExtended attribute.
146.0,E23,d: Warning: Unrecognized packageExtended attribute.
147.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
148.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
149.0,E23,d: Warning: Unrecognized packageExtended attribute.
150.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
151.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
152.0,E23,d: Warning: Unrecognized packageExtended attribute.
153.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
154.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
155.0,E23,d: Warning: Unrecognized packageExtended attribute.
156.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
157.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
158.0,E23,d: Warning: Unrecognized packageExtended attribute.
159.0,E23,d: Warning: Unrecognized packageExtended attribute.
160.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
161.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
162.0,E23,d: Warning: Unrecognized packageExtended attribute.
163.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
164.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
165.0,E23,d: Warning: Unrecognized packageExtended attribute.
166.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
167.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
168.0,E23,d: Warning: Unrecognized packageExtended attribute.
169.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
170.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
171.0,E23,d: Warning: Unrecognized packageExtended attribute.
172.0,E23,d: Warning: Unrecognized packageExtended attribute.
173.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
174.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
175.0,E23,d: Warning: Unrecognized packageExtended attribute.
176.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
177.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
178.0,E23,d: Warning: Unrecognized packageExtended attribute.
179.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
180.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
181.0,E23,d: Warning: Unrecognized packageExtended attribute.
182.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
183.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
184.0,E23,d: Warning: Unrecognized packageExtended attribute.
185.0,E23,d: Warning: Unrecognized packageExtended attribute.
186.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
187.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
188.0,E23,d: Warning: Unrecognized packageExtended attribute.
189.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
190.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
191.0,E23,d: Warning: Unrecognized packageExtended attribute.
192.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
193.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
194.0,E23,d: Warning: Unrecognized packageExtended attribute.
195.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
196.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
197.0,E23,d: Warning: Unrecognized packageExtended attribute.
198.0,E23,d: Warning: Unrecognized packageExtended attribute.
199.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
200.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
201.0,E23,d: Warning: Unrecognized packageExtended attribute.
202.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
203.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
204.0,E23,d: Warning: Unrecognized packageExtended attribute.
205.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
206.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
207.0,E23,d: Warning: Unrecognized packageExtended attribute.
208.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
209.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
210.0,E23,d: Warning: Unrecognized packageExtended attribute.
211.0,E23,d: Warning: Unrecognized packageExtended attribute.
212.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
213.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
214.0,E23,d: Warning: Unrecognized packageExtended attribute.
215.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
216.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
217.0,E23,d: Warning: Unrecognized packageExtended attribute.
218.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
219.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
220.0,E23,d: Warning: Unrecognized packageExtended attribute.
221.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
222.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
223.0,E23,d: Warning: Unrecognized packageExtended attribute.
224.0,E23,d: Warning: Unrecognized packageExtended attribute.
225.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
226.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
227.0,E23,d: Warning: Unrecognized packageExtended attribute.
228.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
229.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
230.0,E23,d: Warning: Unrecognized packageExtended attribute.
231.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
232.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
233.0,E23,d: Warning: Unrecognized packageExtended attribute.
234.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
235.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
236.0,E23,d: Warning: Unrecognized packageExtended attribute.
237.0,E22,Session: <*> initialized by client <*>.
238.0,E23,d: Warning: Unrecognized packageExtended attribute.
239.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
240.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
241.0,E23,d: Warning: Unrecognized packageExtended attribute.
242.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
243.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
244.0,E23,d: Warning: Unrecognized packageExtended attribute.
245.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
246.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
247.0,E23,d: Warning: Unrecognized packageExtended attribute.
248.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
249.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
250.0,E23,d: Warning: Unrecognized packageExtended attribute.
251.0,E23,d: Warning: Unrecognized packageExtended attribute.
252.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
253.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
254.0,E23,d: Warning: Unrecognized packageExtended attribute.
255.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
256.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
257.0,E23,d: Warning: Unrecognized packageExtended attribute.
258.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
259.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
260.0,E23,d: Warning: Unrecognized packageExtended attribute.
261.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
262.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
263.0,E23,d: Warning: Unrecognized packageExtended attribute.
264.0,E23,d: Warning: Unrecognized packageExtended attribute.
265.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
266.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
267.0,E23,d: Warning: Unrecognized packageExtended attribute.
268.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
269.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
270.0,E23,d: Warning: Unrecognized packageExtended attribute.
271.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
272.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
273.0,E23,d: Warning: Unrecognized packageExtended attribute.
274.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
275.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
276.0,E23,d: Warning: Unrecognized packageExtended attribute.
277.0,E23,d: Warning: Unrecognized packageExtended attribute.
278.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
279.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
280.0,E23,d: Warning: Unrecognized packageExtended attribute.
281.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
282.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
283.0,E23,d: Warning: Unrecognized packageExtended attribute.
284.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
285.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
286.0,E23,d: Warning: Unrecognized packageExtended attribute.
287.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
288.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
289.0,E23,d: Warning: Unrecognized packageExtended attribute.
290.0,E23,d: Warning: Unrecognized packageExtended attribute.
291.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
292.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
293.0,E23,d: Warning: Unrecognized packageExtended attribute.
294.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
295.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
296.0,E23,d: Warning: Unrecognized packageExtended attribute.
297.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
298.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
299.0,E23,d: Warning: Unrecognized packageExtended attribute.
300.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
301.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
302.0,E23,d: Warning: Unrecognized packageExtended attribute.
303.0,E23,d: Warning: Unrecognized packageExtended attribute.
304.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
305.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
306.0,E23,d: Warning: Unrecognized packageExtended attribute.
307.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
308.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
309.0,E23,d: Warning: Unrecognized packageExtended attribute.
310.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
311.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
312.0,E23,d: Warning: Unrecognized packageExtended attribute.
313.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
314.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
315.0,E23,d: Warning: Unrecognized packageExtended attribute.
316.0,E23,d: Warning: Unrecognized packageExtended attribute.
317.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
318.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
319.0,E23,d: Warning: Unrecognized packageExtended attribute.
320.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
321.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
322.0,E23,d: Warning: Unrecognized packageExtended attribute.
323.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
324.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
325.0,E23,d: Warning: Unrecognized packageExtended attribute.
326.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
327.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
328.0,E23,d: Warning: Unrecognized packageExtended attribute.
329.0,E23,d: Warning: Unrecognized packageExtended attribute.
330.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
331.0,E25,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
332.0,E23,d: Warning: Unrecognized packageExtended attribute.
333.0,E24,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
