Unnamed: 0,EventId,template
85.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
86.0,E50,task_<*>_<*>_<*> Task Transitioned from <*> to <*>
87.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
88.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
89.0,E50,task_<*>_<*>_<*> Task Transitioned from <*> to <*>
90.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
91.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
92.0,E50,task_<*>_<*>_<*> Task Transitioned from <*> to <*>
93.0,E50,task_<*>_<*>_<*> Task Transitioned from <*> to <*>
94.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
95.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
96.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
97.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
98.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
99.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
100.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
101.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
102.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
103.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
104.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
105.0,E52,"mapResourceRequest:<memory:<*>, vCores:<*>"
106.0,E53,"Event Writer setup for JobId: job_<*>_*, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_<*>_*/job_<*>_*_*.jhist"
107.0,E54,"reduceResourceRequest:<memory:<*>, vCores:<*>"
108.0,E55,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
109.0,E56,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>"
110.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
111.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
112.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
113.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
114.0,E59,Got allocated containers <*>
115.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
116.0,E60,Assigned container container_<*> to attempt_<*>_<*>_<*>_<*>_<*>
117.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
118.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
119.0,E61,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
120.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
121.0,E62,The job-jar file on the remote FS is hdfs://<*>:<*>/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar
122.0,E63,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_<*>_0020/job.xml
123.0,E64,Adding <*> tokens and <*> secret keys for NM use for launching container
124.0,E65,Size of container<*> is 1
125.0,E66,Putting shuffle token in <*>
126.0,E67,0: attempt_<*>_<*>_<*>_<*>_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
127.0,E68,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_<*> taskAttempt attempt_<*>_<*>_<*>_<*>
128.0,E69,0: Launching attempt_<*>_<*>_<*>_<*>_<*>_<*>
129.0,E70,Opening proxy : MININT-<*>.fareast.corp.microsoft.com:<*>
130.0,E71,Shuffle port returned by ContainerManager for attempt_<*>_<*>_<*>_<*>_<*> : <*>
131.0,E72,TaskAttempt: [attempt_<*>_<*>_<*>_<*>_<*>] using containerId: [container_<*>_<*>_<*>_<*>_<*> on NM: [<*>:<*>]
132.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
133.0,E73,ATTEMPT_START task_<*>_<*>_<*>_<*>
134.0,E74,task_<*>_<*>_<*> Task Transitioned from SCHEDULED to RUNNING
135.0,E56,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>"
136.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
137.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
138.0,E59,Got allocated containers <*>
139.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
140.0,E60,Assigned container container_<*> to attempt_<*>_<*>_<*>_<*>_<*>
141.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
142.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
143.0,E61,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
144.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
145.0,E67,0: attempt_<*>_<*>_<*>_<*>_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
146.0,E68,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_<*> taskAttempt attempt_<*>_<*>_<*>_<*>
147.0,E69,0: Launching attempt_<*>_<*>_<*>_<*>_<*>_<*>
148.0,E70,Opening proxy : MININT-<*>.fareast.corp.microsoft.com:<*>
149.0,E71,Shuffle port returned by ContainerManager for attempt_<*>_<*>_<*>_<*>_<*> : <*>
150.0,E72,TaskAttempt: [attempt_<*>_<*>_<*>_<*>_<*>] using containerId: [container_<*>_<*>_<*>_<*>_<*> on NM: [<*>:<*>]
151.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
152.0,E73,ATTEMPT_START task_<*>_<*>_<*>_<*>
153.0,E74,task_<*>_<*>_<*> Task Transitioned from SCHEDULED to RUNNING
154.0,E56,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>"
155.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
156.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
157.0,E59,Got allocated containers <*>
158.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
159.0,E60,Assigned container container_<*> to attempt_<*>_<*>_<*>_<*>_<*>
160.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
161.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
162.0,E61,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
163.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
164.0,E67,0: attempt_<*>_<*>_<*>_<*>_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
165.0,E68,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_<*> taskAttempt attempt_<*>_<*>_<*>_<*>
166.0,E69,0: Launching attempt_<*>_<*>_<*>_<*>_<*>_<*>
167.0,E70,Opening proxy : MININT-<*>.fareast.corp.microsoft.com:<*>
168.0,E71,Shuffle port returned by ContainerManager for attempt_<*>_<*>_<*>_<*>_<*> : <*>
169.0,E72,TaskAttempt: [attempt_<*>_<*>_<*>_<*>_<*>] using containerId: [container_<*>_<*>_<*>_<*>_<*> on NM: [<*>:<*>]
170.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
171.0,E73,ATTEMPT_START task_<*>_<*>_<*>_<*>
172.0,E74,task_<*>_<*>_<*> Task Transitioned from SCHEDULED to RUNNING
173.0,E56,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>"
174.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
175.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
176.0,E75,Auth successful for job_<*> (auth:<*>)
177.0,E76,JVM with ID : jvm_<*>_<*>_<*>_<*> asked for a task
178.0,E77,JVM with ID: jvm_<*> given task: attempt_<*>_<*>_<*>
179.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
180.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
181.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
182.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
183.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
184.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
185.0,E75,Auth successful for job_<*> (auth:<*>)
186.0,E76,JVM with ID : jvm_<*>_<*>_<*>_<*> asked for a task
187.0,E77,JVM with ID: jvm_<*> given task: attempt_<*>_<*>_<*>
188.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
189.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
190.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
191.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
192.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
193.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
194.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
195.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
196.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
197.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
198.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
199.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
200.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
201.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
202.0,E75,Auth successful for job_<*> (auth:<*>)
203.0,E76,JVM with ID : jvm_<*>_<*>_<*>_<*> asked for a task
204.0,E77,JVM with ID: jvm_<*> given task: attempt_<*>_<*>_<*>
205.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
206.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
207.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
208.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
209.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
210.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
211.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
212.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
213.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
214.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
215.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
216.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
217.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
218.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
219.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
220.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
221.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
222.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
223.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
224.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
225.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
226.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
227.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
228.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
229.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
230.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
231.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
232.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
233.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
234.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
235.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
236.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
237.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
238.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
239.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
240.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
241.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
242.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
243.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
244.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
245.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
246.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
247.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
248.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
249.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
250.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
251.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
252.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
253.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
254.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
255.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
256.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
257.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
258.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
259.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
260.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
261.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
262.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
263.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
264.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
265.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
266.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
267.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
268.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
269.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
270.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
271.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
272.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
273.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
274.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
275.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
276.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
277.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
278.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
279.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
280.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
281.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
282.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
283.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
284.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
285.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
286.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
287.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
288.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
289.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
290.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
291.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
292.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
293.0,E59,Got allocated containers <*>
294.0,E60,Assigned container container_<*> to attempt_<*>_<*>_<*>_<*>_<*>
295.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
296.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
297.0,E61,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
298.0,E49,Resolved <*>.fareast.corp.microsoft.com to /default-rack
299.0,E67,0: attempt_<*>_<*>_<*>_<*>_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
300.0,E68,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_<*> taskAttempt attempt_<*>_<*>_<*>_<*>
301.0,E69,0: Launching attempt_<*>_<*>_<*>_<*>_<*>_<*>
302.0,E70,Opening proxy : MININT-<*>.fareast.corp.microsoft.com:<*>
303.0,E71,Shuffle port returned by ContainerManager for attempt_<*>_<*>_<*>_<*>_<*> : <*>
304.0,E72,TaskAttempt: [attempt_<*>_<*>_<*>_<*>_<*>] using containerId: [container_<*>_<*>_<*>_<*>_<*> on NM: [<*>:<*>]
305.0,E51,<*> TaskAttempt Transitioned from <*> to <*>
306.0,E73,ATTEMPT_START task_<*>_<*>_<*>_<*>
307.0,E74,task_<*>_<*>_<*> Task Transitioned from SCHEDULED to RUNNING
308.0,E56,"getResources() for application_<*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>"
309.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
310.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
311.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
312.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
313.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
314.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
315.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
316.0,E75,Auth successful for job_<*> (auth:<*>)
317.0,E76,JVM with ID : jvm_<*>_<*>_<*>_<*> asked for a task
318.0,E77,JVM with ID: jvm_<*> given task: attempt_<*>_<*>_<*>
319.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
320.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
321.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
322.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
323.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
324.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
325.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
326.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
327.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
328.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
329.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
330.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
331.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
332.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
333.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
334.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
335.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
336.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
337.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
338.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
339.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
340.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
341.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
342.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
343.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
344.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
345.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
346.0,E58,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
347.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
348.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
349.0,E78,Progress of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*> is : <*>
350.0,E57,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
